sample_id,session_id,timestamp,label,h1_lm0_x,h1_lm0_y,h1_lm0_z,h1_lm1_x,h1_lm1_y,h1_lm1_z,h1_lm2_x,h1_lm2_y,h1_lm2_z,h1_lm3_x,h1_lm3_y,h1_lm3_z,h1_lm4_x,h1_lm4_y,h1_lm4_z,h1_lm5_x,h1_lm5_y,h1_lm5_z,h1_lm6_x,h1_lm6_y,h1_lm6_z,h1_lm7_x,h1_lm7_y,h1_lm7_z,h1_lm8_x,h1_lm8_y,h1_lm8_z,h1_lm9_x,h1_lm9_y,h1_lm9_z,h1_lm10_x,h1_lm10_y,h1_lm10_z,h1_lm11_x,h1_lm11_y,h1_lm11_z,h1_lm12_x,h1_lm12_y,h1_lm12_z,h1_lm13_x,h1_lm13_y,h1_lm13_z,h1_lm14_x,h1_lm14_y,h1_lm14_z,h1_lm15_x,h1_lm15_y,h1_lm15_z,h1_lm16_x,h1_lm16_y,h1_lm16_z,h1_lm17_x,h1_lm17_y,h1_lm17_z,h1_lm18_x,h1_lm18_y,h1_lm18_z,h1_lm19_x,h1_lm19_y,h1_lm19_z,h1_lm20_x,h1_lm20_y,h1_lm20_z,h1_handedness,h1_confidence,h1_scale,h1_detected,h2_lm0_x,h2_lm0_y,h2_lm0_z,h2_lm1_x,h2_lm1_y,h2_lm1_z,h2_lm2_x,h2_lm2_y,h2_lm2_z,h2_lm3_x,h2_lm3_y,h2_lm3_z,h2_lm4_x,h2_lm4_y,h2_lm4_z,h2_lm5_x,h2_lm5_y,h2_lm5_z,h2_lm6_x,h2_lm6_y,h2_lm6_z,h2_lm7_x,h2_lm7_y,h2_lm7_z,h2_lm8_x,h2_lm8_y,h2_lm8_z,h2_lm9_x,h2_lm9_y,h2_lm9_z,h2_lm10_x,h2_lm10_y,h2_lm10_z,h2_lm11_x,h2_lm11_y,h2_lm11_z,h2_lm12_x,h2_lm12_y,h2_lm12_z,h2_lm13_x,h2_lm13_y,h2_lm13_z,h2_lm14_x,h2_lm14_y,h2_lm14_z,h2_lm15_x,h2_lm15_y,h2_lm15_z,h2_lm16_x,h2_lm16_y,h2_lm16_z,h2_lm17_x,h2_lm17_y,h2_lm17_z,h2_lm18_x,h2_lm18_y,h2_lm18_z,h2_lm19_x,h2_lm19_y,h2_lm19_z,h2_lm20_x,h2_lm20_y,h2_lm20_z,h2_handedness,h2_confidence,h2_scale,h2_detected
20260118_163218_000174,20260118_163218,2026-01-18T16:33:08.530724,triangle,0.0,0.0,0.0,0.38063573837280273,0.10459204763174057,0.013455003499984741,0.7825426459312439,0.02155178226530552,0.010983729735016823,1.0556674003601074,0.016964448615908623,-0.024888362735509872,1.2713825702667236,0.1014087051153183,-0.07655365020036697,0.9635128974914551,-0.39371147751808167,0.06288985162973404,1.2505892515182495,-0.6410168409347534,-0.05835506692528725,1.4070570468902588,-0.8242118954658508,-0.18216224014759064,1.5176151990890503,-1.010303020477295,-0.2709799110889435,0.8820656538009644,-0.469636470079422,-0.03744034841656685,1.208417296409607,-0.7559720277786255,-0.1368502974510193,1.3972197771072388,-0.9686439633369446,-0.2500152587890625,1.536264181137085,-1.1654449701309204,-0.3416842222213745,0.7464004158973694,-0.5081329345703125,-0.15545040369033813,1.087293267250061,-0.769897997379303,-0.2624443769454956,1.2803949117660522,-0.9683041572570801,-0.34445273876190186,1.4235188961029053,-1.1546441316604614,-0.405712753534317,0.5707771182060242,-0.5143917798995972,-0.2766481637954712,0.8394708037376404,-0.6809072494506836,-0.37948596477508545,1.0170115232467651,-0.8105096220970154,-0.4328717291355133,1.1653207540512085,-0.9439995884895325,-0.47410649061203003,Right,0.9753473997116089,231.55617,1,0.0,0.0,0.0,-0.34175509214401245,0.004276578314602375,0.010417120531201363,-0.7543801665306091,-0.16849257051944733,0.01327784638851881,-1.0342977046966553,-0.17930647730827332,-0.02433498576283455,-1.2542577981948853,-0.09025494754314423,-0.0664549320936203,-0.7312469482421875,-0.7025774121284485,0.1696455180644989,-0.9430025815963745,-0.9044240117073059,0.16123390197753906,-1.0764141082763672,-1.0886220932006836,0.13653099536895752,-1.1557543277740479,-1.2374954223632812,0.09897969663143158,-0.6143158674240112,-0.7864701747894287,0.06388010829687119,-0.888780951499939,-1.0306185483932495,0.04540369659662247,-1.0433069467544556,-1.2302367687225342,0.01993381977081299,-1.1733253002166748,-1.4259275197982788,0.004327663220465183,-0.4756071865558624,-0.787473738193512,-0.06564700603485107,-0.8069823384284973,-1.0089186429977417,-0.12060441076755524,-0.9809103012084961,-1.1784783601760864,-0.11455845832824707,-1.135087251663208,-1.3537108898162842,-0.09687846899032593,-0.35009363293647766,-0.7069220542907715,-0.2078694850206375,-0.7033836841583252,-0.9031531810760498,-0.2794282138347626,-0.8858675956726074,-1.046745777130127,-0.2859067916870117,-1.040350079536438,-1.188594937324524,-0.27641427516937256,Left,0.9985021352767944,241.72418,1
20260118_163218_000175,20260118_163218,2026-01-18T16:33:08.664768,triangle,0.0,0.0,0.0,0.38405200839042664,0.10540717840194702,-0.005508198868483305,0.7709685564041138,-0.0040221684612333775,-0.012318391352891922,1.0418486595153809,-0.06393663585186005,-0.05137578025460243,1.2923009395599365,-0.06357633322477341,-0.10463754832744598,0.942756175994873,-0.4442570209503174,0.0803912803530693,1.2107727527618408,-0.713498592376709,-0.03887128829956055,1.3835011720657349,-0.9118835926055908,-0.16266922652721405,1.5132756233215332,-1.0984888076782227,-0.25508156418800354,0.8625668287277222,-0.5056444406509399,-0.017381150275468826,1.1784214973449707,-0.8086664080619812,-0.1249789372086525,1.3828954696655273,-1.031370997428894,-0.24836823344230652,1.5422279834747314,-1.233495831489563,-0.3462037444114685,0.7288929224014282,-0.5372583270072937,-0.13757513463497162,1.0753626823425293,-0.8002562522888184,-0.26533690094947815,1.2778277397155762,-0.9992157816886902,-0.359341561794281,1.4277852773666382,-1.1905819177627563,-0.4229971766471863,0.552775502204895,-0.5378265976905823,-0.2618497312068939,0.8317943811416626,-0.7157652378082275,-0.384974867105484,1.025574803352356,-0.8494786024093628,-0.44889646768569946,1.1849701404571533,-0.9884037375450134,-0.49407726526260376,Right,0.9877024292945862,228.7736,1,0.0,0.0,0.0,-0.3485543131828308,0.010306677781045437,-0.014425025321543217,-0.7584741711616516,-0.17117054760456085,-0.012981114909052849,-1.0289647579193115,-0.21555040776729584,-0.04288819432258606,-1.2560958862304688,-0.15440768003463745,-0.07631517946720123,-0.7509191632270813,-0.6755078434944153,0.14039254188537598,-0.9679495096206665,-0.875305712223053,0.12446517497301102,-1.106388807296753,-1.0554578304290771,0.09009993821382523,-1.1920260190963745,-1.2098336219787598,0.04294000566005707,-0.6331506371498108,-0.7722821831703186,0.051966745406389236,-0.9087592959403992,-1.0239912271499634,0.02752845361828804,-1.0604239702224731,-1.2140315771102905,-0.010208944790065289,-1.192496418952942,-1.4124641418457031,-0.04089684784412384,-0.48483777046203613,-0.7849431037902832,-0.06150319427251816,-0.8033799529075623,-1.0068033933639526,-0.12888751924037933,-0.979390561580658,-1.1697592735290527,-0.16113832592964172,-1.13583242893219,-1.3411855697631836,-0.17594167590141296,-0.34076127409935,-0.717068076133728,-0.18705470860004425,-0.6776542067527771,-0.8977245092391968,-0.26734939217567444,-0.8611270189285278,-1.024460792541504,-0.2997595965862274,-1.018357753753662,-1.1562554836273193,-0.31685671210289,Left,0.9977067112922668,237.98357,1
20260118_163218_000176,20260118_163218,2026-01-18T16:33:08.798289,triangle,0.0,0.0,0.0,0.3618718087673187,0.08268915116786957,-0.01597241871058941,0.7362964153289795,-0.026860464364290237,-0.028592059388756752,0.9967409372329712,-0.0844736099243164,-0.06925221532583237,1.2433947324752808,-0.10638969391584396,-0.120601586997509,0.904002845287323,-0.5051426291465759,0.06372558325529099,1.1474721431732178,-0.7515955567359924,-0.050856202840805054,1.3039360046386719,-0.9471337795257568,-0.17133143544197083,1.4129664897918701,-1.1338493824005127,-0.26098376512527466,0.8230624794960022,-0.5672298073768616,-0.028610028326511383,1.1188286542892456,-0.8499419093132019,-0.1321430802345276,1.3072704076766968,-1.0732183456420898,-0.2465488165616989,1.4467716217041016,-1.2807573080062866,-0.3353356122970581,0.6864848136901855,-0.5920271277427673,-0.14307726919651031,1.0176212787628174,-0.845031201839447,-0.2637942433357239,1.2003568410873413,-1.0404800176620483,-0.3466346263885498,1.3414162397384644,-1.2321349382400513,-0.40232640504837036,0.5081635117530823,-0.5811160802841187,-0.26326876878738403,0.7764001488685608,-0.7486616373062134,-0.3831815719604492,0.9595916867256165,-0.8816268444061279,-0.4412746727466583,1.1121209859848022,-1.020588755607605,-0.48057907819747925,Right,0.9809874892234802,231.83301,1,0.0,0.0,0.0,-0.35468941926956177,0.02427353709936142,-0.007530645001679659,-0.7558497190475464,-0.13545675575733185,-0.009286242537200451,-1.0264853239059448,-0.175899475812912,-0.04394024610519409,-1.273807406425476,-0.14677758514881134,-0.08148219436407089,-0.7525333166122437,-0.674139678478241,0.14430391788482666,-0.98690265417099,-0.8787095546722412,0.12376471608877182,-1.1339279413223267,-1.0583429336547852,0.0871594175696373,-1.2288662195205688,-1.2156040668487549,0.042424701154232025,-0.6342735886573792,-0.7713472247123718,0.05215787887573242,-0.9195461869239807,-1.02232027053833,0.017130171880126,-1.078557014465332,-1.2115620374679565,-0.02568242885172367,-1.2187166213989258,-1.4030848741531372,-0.05488019809126854,-0.4850764572620392,-0.7882859706878662,-0.0638461485505104,-0.8009074926376343,-1.0086441040039062,-0.13443341851234436,-0.9806879758834839,-1.1705121994018555,-0.16386151313781738,-1.14468252658844,-1.338876485824585,-0.17228306829929352,-0.3424760699272156,-0.7208214998245239,-0.19092923402786255,-0.6681585907936096,-0.9136318564414978,-0.26516035199165344,-0.8523349165916443,-1.0398502349853516,-0.2883251905441284,-1.014532446861267,-1.1632264852523804,-0.2956605553627014,Left,0.9970591068267822,235.44269,1
20260118_163218_000177,20260118_163218,2026-01-18T16:33:08.931391,triangle,0.0,0.0,0.0,0.4139350950717926,0.10397513955831528,-0.009226866997778416,0.7747485637664795,0.013998041860759258,-0.014524761587381363,1.026888370513916,-0.04501994326710701,-0.051187142729759216,1.2637540102005005,-0.07198483496904373,-0.09871834516525269,0.9247090220451355,-0.45745041966438293,0.10276147723197937,1.1725454330444336,-0.7125856876373291,-0.00017359311459586024,1.3207837343215942,-0.8889238834381104,-0.11755874007940292,1.4377740621566772,-1.0624723434448242,-0.20482423901557922,0.8489142656326294,-0.528398334980011,0.011826038360595703,1.1387484073638916,-0.8179645538330078,-0.07383625209331512,1.3268812894821167,-1.0142371654510498,-0.18781264126300812,1.4739768505096436,-1.2060577869415283,-0.2788521945476532,0.7198331952095032,-0.5647252202033997,-0.10238337516784668,1.0266183614730835,-0.8315554261207581,-0.20818202197551727,1.2175594568252563,-1.0073115825653076,-0.2882173955440521,1.3649547100067139,-1.1829828023910522,-0.3432374596595764,0.5522953867912292,-0.5664341449737549,-0.2229950875043869,0.8051506876945496,-0.7386415004730225,-0.3238269090652466,0.983313798904419,-0.8478895425796509,-0.37184107303619385,1.1340519189834595,-0.9634092450141907,-0.4058021605014801,Right,0.9867296814918518,239.5965,1,0.0,0.0,0.0,-0.347225546836853,0.02220819517970085,0.0012121301842853427,-0.7428461313247681,-0.1254776269197464,0.011224953457713127,-1.0059199333190918,-0.1746315360069275,-0.012599274516105652,-1.2458610534667969,-0.15272584557533264,-0.040234316140413284,-0.7444871068000793,-0.6667128205299377,0.17057375609874725,-0.9766232967376709,-0.8681912422180176,0.1636296808719635,-1.125659465789795,-1.043787956237793,0.1315869241952896,-1.226650357246399,-1.1990351676940918,0.08625268191099167,-0.6382651329040527,-0.7659376263618469,0.07718218863010406,-0.9254560470581055,-1.017447829246521,0.050534993410110474,-1.0825093984603882,-1.2058207988739014,0.006154464092105627,-1.2202045917510986,-1.3953574895858765,-0.026679789647459984,-0.49365198612213135,-0.7861106395721436,-0.04041042551398277,-0.8074900507926941,-1.0104607343673706,-0.10900679975748062,-0.9800273776054382,-1.172818660736084,-0.15175151824951172,-1.1392312049865723,-1.3462438583374023,-0.17190757393836975,-0.34676650166511536,-0.7208433151245117,-0.16761095821857452,-0.6643633842468262,-0.9190205931663513,-0.24371232092380524,-0.8459985256195068,-1.0404736995697021,-0.2757212221622467,-1.0070724487304688,-1.162484049797058,-0.2923620939254761,Left,0.9974109530448914,236.2618,1
20260118_163218_000178,20260118_163218,2026-01-18T16:33:09.064806,triangle,0.0,0.0,0.0,-0.3559691309928894,0.04414470121264458,-0.01839137263596058,-0.7577170729637146,-0.0959131047129631,-0.0322176031768322,-1.037574052810669,-0.12747634947299957,-0.07675959169864655,-1.2851746082305908,-0.09786571562290192,-0.12494620680809021,-0.7708428502082825,-0.6434235572814941,0.12138909846544266,-1.0049903392791748,-0.8577062487602234,0.10160442441701889,-1.155980110168457,-1.0380610227584839,0.06181938573718071,-1.2542651891708374,-1.1976279020309448,0.013683919794857502,-0.6669846177101135,-0.7440947890281677,0.03813765570521355,-0.957984447479248,-1.000206708908081,0.011490993201732635,-1.1186541318893433,-1.1929618120193481,-0.029283903539180756,-1.2495206594467163,-1.3900096416473389,-0.0638221800327301,-0.520102858543396,-0.7719733715057373,-0.06861212104558945,-0.8352339863777161,-0.9998520016670227,-0.12705327570438385,-1.0110734701156616,-1.1718976497650146,-0.1672755479812622,-1.1633278131484985,-1.341058611869812,-0.19317927956581116,-0.3635883629322052,-0.7254585027694702,-0.18742381036281586,-0.665744423866272,-0.9113972783088684,-0.2529153823852539,-0.8472592830657959,-1.0414364337921143,-0.28390422463417053,-1.0073434114456177,-1.1694799661636353,-0.30478325486183167,Left,0.9926838874816895,232.04509,1,0.0,0.0,0.0,0.3962332010269165,0.11162494868040085,-0.020799420773983,0.7576035857200623,0.02666533924639225,-0.03412386029958725,1.0082004070281982,-0.034318115562200546,-0.07437890022993088,1.2466164827346802,-0.05988440662622452,-0.12564335763454437,0.9052985310554504,-0.4873548746109009,0.07071897387504578,1.159651517868042,-0.7264493703842163,-0.038442328572273254,1.3215512037277222,-0.9103748202323914,-0.15753978490829468,1.4391844272613525,-1.0840694904327393,-0.24689146876335144,0.8221218585968018,-0.5690867900848389,-0.015996096655726433,1.1180338859558105,-0.8514754176139832,-0.11289223283529282,1.3139419555664062,-1.068616509437561,-0.2339487075805664,1.4731844663619995,-1.2670873403549194,-0.331581175327301,0.6913260221481323,-0.6071739792823792,-0.12465547025203705,1.007743239402771,-0.8679365515708923,-0.23800548911094666,1.2049493789672852,-1.066103219985962,-0.32974526286125183,1.364732265472412,-1.2500189542770386,-0.39499491453170776,0.5250827670097351,-0.6038322448730469,-0.23951366543769836,0.7985737919807434,-0.777341365814209,-0.34461045265197754,0.9891404509544373,-0.9015449285507202,-0.4000299870967865,1.1527284383773804,-1.0240435600280762,-0.4418824017047882,Right,0.9921895861625671,231.10777,1
20260118_163218_000179,20260118_163218,2026-01-18T16:33:09.196926,triangle,0.0,0.0,0.0,0.37634459137916565,0.08188781887292862,-0.04629262536764145,0.7406834363937378,0.015241064131259918,-0.07753686606884003,0.9913365840911865,-0.022307157516479492,-0.13103005290031433,1.2227882146835327,-0.06808729469776154,-0.19338932633399963,0.8995829224586487,-0.49051982164382935,0.033490389585494995,1.1719980239868164,-0.7252796292304993,-0.10385353118181229,1.3267428874969482,-0.9144667983055115,-0.24189519882202148,1.4267388582229614,-1.100780725479126,-0.33653533458709717,0.8206046223640442,-0.5698485970497131,-0.043366119265556335,1.1259218454360962,-0.841701328754425,-0.16288119554519653,1.3129674196243286,-1.0691108703613281,-0.29225489497184753,1.454971194267273,-1.2765244245529175,-0.3897492289543152,0.6972116231918335,-0.6115222573280334,-0.14445334672927856,1.0228867530822754,-0.8608294725418091,-0.26476746797561646,1.2180228233337402,-1.069942831993103,-0.35591089725494385,1.3636771440505981,-1.2622451782226562,-0.41765832901000977,0.5387201309204102,-0.612699568271637,-0.2546953856945038,0.8094961047172546,-0.7956660985946655,-0.3579673767089844,1.001868486404419,-0.9369525909423828,-0.41038769483566284,1.1625970602035522,-1.0738517045974731,-0.4482755661010742,Right,0.9923835396766663,237.94841,1,0.0,0.0,0.0,-0.3582005798816681,0.056886643171310425,-0.07211426645517349,-0.7571238875389099,-0.07143528759479523,-0.11316739767789841,-1.036683440208435,-0.1028188019990921,-0.171863853931427,-1.2751874923706055,-0.06558852642774582,-0.23477204144001007,-0.794704794883728,-0.6346518993377686,0.035315223038196564,-1.041157603263855,-0.8694103956222534,-0.01874300092458725,-1.1858880519866943,-1.0558427572250366,-0.08809433877468109,-1.2840981483459473,-1.2274010181427002,-0.15514670312404633,-0.6758407950401306,-0.7367885112762451,-0.019542111083865166,-0.9642690420150757,-1.0042901039123535,-0.07466857135295868,-1.1239967346191406,-1.207924723625183,-0.14836911857128143,-1.2584351301193237,-1.4147266149520874,-0.21074071526527405,-0.5184486508369446,-0.7725549340248108,-0.09844029694795609,-0.8195069432258606,-1.0015491247177124,-0.17321039736270905,-1.0003526210784912,-1.1821478605270386,-0.24695421755313873,-1.158964991569519,-1.3521504402160645,-0.29998162388801575,-0.3469178378582001,-0.7503207921981812,-0.1917455792427063,-0.6497304439544678,-0.9232372045516968,-0.26685646176338196,-0.8421112298965454,-1.0514806509017944,-0.31804075837135315,-1.013020634651184,-1.1748154163360596,-0.35724401473999023,Left,0.9854032397270203,227.77681,1
20260118_163218_000180,20260118_163218,2026-01-18T16:33:09.330438,triangle,0.0,0.0,0.0,0.4054916203022003,0.10661276429891586,-0.03732864558696747,0.76960289478302,0.03884781524538994,-0.05969540402293205,1.0257647037506104,0.004524054937064648,-0.10599908977746964,1.2607170343399048,-0.0497138574719429,-0.16491344571113586,0.9074472188949585,-0.4964030086994171,0.043934982270002365,1.1759790182113647,-0.7381783723831177,-0.076100654900074,1.35471510887146,-0.9130663275718689,-0.20369482040405273,1.487069010734558,-1.0853383541107178,-0.2985532283782959,0.8215088248252869,-0.5689504742622375,-0.03766321763396263,1.1176822185516357,-0.8708184957504272,-0.1459970325231552,1.3210371732711792,-1.088332176208496,-0.27381303906440735,1.4882315397262573,-1.2862963676452637,-0.37599751353263855,0.6857580542564392,-0.5987302660942078,-0.14213301241397858,0.9991041421890259,-0.8805218935012817,-0.26112163066864014,1.2001302242279053,-1.0850416421890259,-0.3614518642425537,1.3599647283554077,-1.2748948335647583,-0.4340088963508606,0.5152765512466431,-0.583202600479126,-0.25390326976776123,0.764913022518158,-0.7615492939949036,-0.36121803522109985,0.9454730749130249,-0.8810683488845825,-0.42105916142463684,1.0987167358398438,-1.0036537647247314,-0.46761730313301086,Right,0.9955198168754578,238.72766,1,0.0,0.0,0.0,-0.3552343547344208,0.0595073401927948,0.0031348844058811665,-0.7590638399124146,-0.04327349737286568,0.001927513862028718,-1.038940191268921,-0.04773368313908577,-0.03696722164750099,-1.2921028137207031,0.009563537314534187,-0.08535280078649521,-0.7949761748313904,-0.6156219840049744,0.16019661724567413,-1.0307846069335938,-0.8031566143035889,0.1558370441198349,-1.1799349784851074,-0.9831110835075378,0.13009874522686005,-1.2681357860565186,-1.1383041143417358,0.08818492293357849,-0.6896061301231384,-0.7216612696647644,0.060400597751140594,-0.999130368232727,-0.9796344637870789,0.03724832087755203,-1.1628162860870361,-1.1741693019866943,-0.0003198138438165188,-1.2967026233673096,-1.3803752660751343,-0.02941781096160412,-0.5377962589263916,-0.7515740990638733,-0.0628497526049614,-0.8759611248970032,-0.9818575978279114,-0.13441242277622223,-1.051726222038269,-1.153300404548645,-0.17849676311016083,-1.2119338512420654,-1.3341208696365356,-0.2006080597639084,-0.37063485383987427,-0.6957930326461792,-0.19490943849086761,-0.6957353353500366,-0.8944787979125977,-0.2822771370410919,-0.8767099380493164,-1.0276620388031006,-0.3211122453212738,-1.0397193431854248,-1.15933358669281,-0.34263116121292114,Left,0.9972253441810608,236.86412,1
20260118_163218_000181,20260118_163218,2026-01-18T16:33:09.463559,triangle,0.0,0.0,0.0,0.3897365629673004,0.09848776459693909,-0.08511297404766083,0.7590540051460266,0.0454375185072422,-0.12256374210119247,1.0368095636367798,0.011083533056080341,-0.1711510866880417,1.2796204090118408,-0.01224005687981844,-0.22614631056785583,0.8789380788803101,-0.5181717872619629,0.0043327780440449715,1.1510955095291138,-0.7616865038871765,-0.1084502562880516,1.3224513530731201,-0.9405104517936707,-0.22585423290729523,1.456478476524353,-1.1126611232757568,-0.31368157267570496,0.7882959842681885,-0.6133930683135986,-0.048357024788856506,1.0979080200195312,-0.894870936870575,-0.14784029126167297,1.299681305885315,-1.1032241582870483,-0.2621479332447052,1.458505392074585,-1.2874940633773804,-0.3533349633216858,0.6474909782409668,-0.6635260581970215,-0.12496212124824524,0.9639671444892883,-0.9174882173538208,-0.23300448060035706,1.1546629667282104,-1.1140800714492798,-0.3142050802707672,1.3021496534347534,-1.2907063961029053,-0.37058669328689575,0.46822085976600647,-0.6740956902503967,-0.21386438608169556,0.7246077656745911,-0.868396520614624,-0.31443318724632263,0.9042477607727051,-1.0042901039123535,-0.3630555272102356,1.050771951675415,-1.1304380893707275,-0.3967699408531189,Right,0.9892913103103638,248.0938,1,0.0,0.0,0.0,-0.36738792061805725,0.10102103650569916,0.0010032466379925609,-0.7725865840911865,0.00677842739969492,-0.003908004146069288,-1.0519161224365234,0.011056787334382534,-0.048295069485902786,-1.3069933652877808,0.06820995360612869,-0.10323894023895264,-0.8323161005973816,-0.5731839537620544,0.14780254662036896,-1.0712459087371826,-0.7942712306976318,0.1315573751926422,-1.2258491516113281,-0.9873722791671753,0.09391970932483673,-1.3228462934494019,-1.1573606729507446,0.045452747493982315,-0.7216199040412903,-0.6911414861679077,0.03985027223825455,-1.032515287399292,-0.9658427238464355,0.017855459824204445,-1.2047700881958008,-1.1953239440917969,-0.031647540628910065,-1.3431689739227295,-1.4112510681152344,-0.07200939208269119,-0.5641813278198242,-0.7333428263664246,-0.09213327616453171,-0.9158709049224854,-0.9788156151771545,-0.16326220333576202,-1.1048598289489746,-1.1703596115112305,-0.22230882942676544,-1.2728687524795532,-1.351852297782898,-0.2593429684638977,-0.38835132122039795,-0.6964930891990662,-0.2333366572856903,-0.7169453501701355,-0.880520224571228,-0.32860812544822693,-0.9011583924293518,-1.0146198272705078,-0.37902936339378357,-1.0661085844039917,-1.1455918550491333,-0.4097411632537842,Left,0.9975182414054871,246.3313,1
20260118_163218_000182,20260118_163218,2026-01-18T16:33:09.595419,triangle,0.0,0.0,0.0,0.4779644012451172,0.12228091806173325,0.034894101321697235,0.831430971622467,0.05168848857283592,0.03827536478638649,1.0898327827453613,0.022928113117814064,-0.004660907667130232,1.3501620292663574,0.0004993458278477192,-0.05936957895755768,0.8914934396743774,-0.5262312889099121,0.20596207678318024,1.1652147769927979,-0.7369897961616516,0.1589026302099228,1.3339883089065552,-0.9047921299934387,0.06654109805822372,1.4676504135131836,-1.075202226638794,-0.02095608040690422,0.7755516767501831,-0.6280146837234497,0.06416551768779755,1.1094521284103394,-0.9055038690567017,0.0027911372017115355,1.3307160139083862,-1.113094449043274,-0.12003399431705475,1.492647647857666,-1.2990072965621948,-0.22503632307052612,0.6153969764709473,-0.6921166181564331,-0.10122722387313843,0.9679841995239258,-0.9383898377418518,-0.19502659142017365,1.1710199117660522,-1.1212782859802246,-0.28250831365585327,1.3447033166885376,-1.3103147745132446,-0.3514179289340973,0.42595794796943665,-0.7198151350021362,-0.271839439868927,0.7230751514434814,-0.8925243616104126,-0.37777528166770935,0.9156562089920044,-1.0109381675720215,-0.43031683564186096,1.0856918096542358,-1.1337625980377197,-0.4728720188140869,Right,0.9611204862594604,251.18314,1,0.0,0.0,0.0,-0.37376704812049866,0.12726441025733948,-0.03852822259068489,-0.7864173054695129,0.034727830439805984,-0.06243222951889038,-1.066589117050171,0.029687173664569855,-0.11177023500204086,-1.3162527084350586,0.052724432200193405,-0.16788901388645172,-0.8517361879348755,-0.5485422015190125,0.09497789293527603,-1.1055145263671875,-0.7777777910232544,0.06880427896976471,-1.2662113904953003,-0.9565810561180115,0.013928641565144062,-1.3838974237442017,-1.118584394454956,-0.04460315778851509,-0.7368751764297485,-0.675877034664154,0.014324724674224854,-1.0550510883331299,-0.9442582726478577,-0.00935021135956049,-1.2406468391418457,-1.1750500202178955,-0.07977135479450226,-1.3901503086090088,-1.3839107751846313,-0.14176009595394135,-0.570372998714447,-0.7374790906906128,-0.0897233858704567,-0.9119027853012085,-0.9835275411605835,-0.1504526436328888,-1.1217671632766724,-1.1968016624450684,-0.23907865583896637,-1.299868106842041,-1.385846734046936,-0.30587178468704224,-0.3781355619430542,-0.7367430329322815,-0.20461075007915497,-0.7048128247261047,-0.9228643774986267,-0.28297585248947144,-0.9121488928794861,-1.0699996948242188,-0.34182238578796387,-1.0934678316116333,-1.2080286741256714,-0.38642245531082153,Left,0.9938102960586548,245.99777,1
20260118_163218_000183,20260118_163218,2026-01-18T16:33:09.728791,triangle,0.0,0.0,0.0,-0.34604334831237793,0.10125821083784103,-0.061715759336948395,-0.7605400681495667,0.01610291376709938,-0.10761544853448868,-1.0502142906188965,0.024233272299170494,-0.1731109768152237,-1.307417392730713,0.05878683924674988,-0.24182316660881042,-0.8401285409927368,-0.565390944480896,0.04726622626185417,-1.0950204133987427,-0.7920228838920593,0.004233362153172493,-1.2499741315841675,-0.9701071977615356,-0.05950811132788658,-1.355820655822754,-1.135562777519226,-0.1227845624089241,-0.7344635128974915,-0.6783486604690552,-0.020160209387540817,-1.0601741075515747,-0.936351478099823,-0.05489431321620941,-1.239226222038269,-1.1502275466918945,-0.11963095515966415,-1.3834984302520752,-1.3527528047561646,-0.17730847001075745,-0.5767682790756226,-0.7308450937271118,-0.11077993363142014,-0.9211215376853943,-0.9665124416351318,-0.1718403398990631,-1.117035984992981,-1.1588104963302612,-0.24233750998973846,-1.2868982553482056,-1.3343548774719238,-0.29769423604011536,-0.39323872327804565,-0.723851203918457,-0.2149668186903,-0.7021732926368713,-0.9003719091415405,-0.29091230034828186,-0.8935946226119995,-1.0333938598632812,-0.34034985303878784,-1.0673547983169556,-1.1548113822937012,-0.3781137466430664,Left,0.9908962845802307,265.3298,1,0.0,0.0,0.0,0.4604688286781311,0.12998543679714203,-0.008409790694713593,0.8282731771469116,0.06391973048448563,-0.012852778658270836,1.0971406698226929,0.036460477858781815,-0.052819062024354935,1.3589171171188354,0.010549772530794144,-0.1039847806096077,0.8977670669555664,-0.5097877979278564,0.17374032735824585,1.1668148040771484,-0.7334298491477966,0.12567859888076782,1.3338583707809448,-0.9057127833366394,0.031845781952142715,1.4668973684310913,-1.0799155235290527,-0.055233899503946304,0.783768355846405,-0.6178691387176514,0.0628085508942604,1.1076258420944214,-0.8950618505477905,0.00830403994768858,1.3289783000946045,-1.1061701774597168,-0.1098160669207573,1.4871045351028442,-1.2936073541641235,-0.21165581047534943,0.6264315247535706,-0.6868844032287598,-0.07528942823410034,0.9721320867538452,-0.9347463250160217,-0.1624537706375122,1.1697901487350464,-1.1170114278793335,-0.25189733505249023,1.3376250267028809,-1.2989044189453125,-0.32175832986831665,0.4365825951099396,-0.7186236381530762,-0.22237282991409302,0.7289488315582275,-0.8999027609825134,-0.32253050804138184,0.9166378974914551,-1.0261965990066528,-0.37787526845932007,1.0862939357757568,-1.1501555442810059,-0.42282193899154663,Right,0.9527245759963989,255.20766,1
